text,label
Nota di credito errata [SEP] Abbiamo ricevuto per errore una fattura già registrata in precedenza.,Fatturazione
Nota di credito errata [SEP] La fattura riporta un IBAN non più valido.,Fatturazione
Nota di credito errata [SEP] Una fattura è stata emessa senza riferimento al PO.,Fatturazione
Doppia fatturazione [SEP] È stata richiesta la generazione della fattura in una valuta diversa dall’euro.,Fatturazione
Nota di credito errata [SEP] Una fattura è stata emessa senza riferimento al PO.,Fatturazione
Nota di credito errata [SEP] Una stessa fattura è stata trasmessa due volte nella medesima giornata.,Fatturazione
Nota di credito errata [SEP] Il file XML presenta errori di formattazione.,Fatturazione
Nota di credito errata [SEP] È necessario annullare una fattura con storno totale.,Fatturazione
Fattura mancante [SEP] Non risulta ancora emessa la fattura relativa all’ordine n. 2345.,Fatturazione
Fattura mancante [SEP] L'importo totale non include le spese di spedizione.,Fatturazione
Fattura mancante [SEP] Abbiamo ricevuto per errore una fattura già registrata in precedenza.,Fatturazione
Fattura mancante [SEP] Manca l’allegato PDF in fattura elettronica.,Fatturazione
Nota di credito errata [SEP] L’intestazione fattura riporta un indirizzo obsoleto.,Fatturazione
Doppia fatturazione [SEP] La nota di credito risulta non corretta.,Fatturazione
Doppia fatturazione [SEP] Il CIG/CUP indicato non corrisponde all’ordine pubblico.,Fatturazione
Doppia fatturazione [SEP] Un documento è stato emesso senza alcun riferimento al numero di ordine d'acquisto.,Fatturazione
Fattura mancante [SEP] La nota di credito presenta dati errati e necessita revisione.,Fatturazione
Fattura mancante [SEP] L’intestazione della fattura mostra un indirizzo non più valido.,Fatturazione
Doppia fatturazione [SEP] La scadenza di pagamento non rispetta gli accordi contrattuali.,Fatturazione
Doppia fatturazione [SEP] È stata richiesta la generazione della fattura in una valuta diversa dall’euro.,Fatturazione
Fattura mancante [SEP] Manca l’allegato in formato PDF nella fattura inviata tramite canale elettronico.,Fatturazione
Nota di credito errata [SEP] Non è stata emessa la fattura relativa all’ordine 2345.,Fatturazione
Fattura mancante [SEP] È richiesto un abbuono per arrotondamento su fattura.,Fatturazione
Doppia fatturazione [SEP] Il campo 'causale' è mancante nel tracciato XML.,Fatturazione
Nota di credito errata [SEP] Il numero IBAN indicato nella fattura non è più utilizzabile.,Fatturazione
Fattura mancante [SEP] Un cliente ha ricevuto una fattura intestata a un'altra azienda.,Fatturazione
Fattura mancante [SEP] Nel tracciato XML manca il campo relativo alla causale del pagamento.,Fatturazione
"Fattura mancante [SEP] Il pagamento risulta contabilizzato, ma la relativa fattura risulta ancora aperta.",Fatturazione
Doppia fatturazione [SEP] La fattura va riemessa adottando il regime dello split payment.,Fatturazione
Nota di credito errata [SEP] Il numero di fattura non segue la sequenza progressiva.,Fatturazione
Nota di credito errata [SEP] È stata richiesta la generazione della fattura in una valuta diversa dall’euro.,Fatturazione
Nota di credito errata [SEP] Il pagamento risulta registrato ma la fattura è ancora aperta.,Fatturazione
Nota di credito errata [SEP] Il CIG/CUP indicato non corrisponde all’ordine pubblico.,Fatturazione
Fattura mancante [SEP] L’ente pubblico richiede una modifica al codice ufficio.,Fatturazione
Nota di credito errata [SEP] La fattura riporta un IBAN non più valido.,Fatturazione
Nota di credito errata [SEP] Una stessa fattura è stata trasmessa due volte nella medesima giornata.,Fatturazione
Doppia fatturazione [SEP] L’importo totale della fattura non comprende i costi di spedizione previsti.,Fatturazione
Fattura mancante [SEP] La numerazione delle fatture presenta un salto non giustificato.,Fatturazione
Nota di credito errata [SEP] Il file XML inviato contiene errori di struttura o formattazione.,Fatturazione
Nota di credito errata [SEP] Non è stata emessa la fattura relativa all’ordine 2345.,Fatturazione
Doppia fatturazione [SEP] Manca l’allegato in formato PDF nella fattura inviata tramite canale elettronico.,Fatturazione
Nota di credito errata [SEP] Serve l’emissione di fattura proforma per anticipo cliente.,Fatturazione
Fattura mancante [SEP] Il cliente ha chiesto una sola fattura riepilogativa per tutte le operazioni del mese.,Fatturazione
Doppia fatturazione [SEP] La nota di credito presenta dati errati e necessita revisione.,Fatturazione
Nota di credito errata [SEP] Il sistema SDI ha respinto una delle fatture elettroniche inviate.,Fatturazione
Fattura mancante [SEP] Una nota di credito è stata associata all’ordine sbagliato.,Fatturazione
Nota di credito errata [SEP] L’intestazione della fattura mostra un indirizzo non più valido.,Fatturazione
Fattura mancante [SEP] Una stessa fattura è stata trasmessa due volte nella medesima giornata.,Fatturazione
Doppia fatturazione [SEP] Una stessa fattura è stata trasmessa due volte nella medesima giornata.,Fatturazione
Nota di credito errata [SEP] Il cliente chiede l’invio di una fattura cumulativa mensile.,Fatturazione
Doppia fatturazione [SEP] Non risulta ancora emessa la fattura relativa all’ordine n. 2345.,Fatturazione
Doppia fatturazione [SEP] L’IVA è stata applicata con una percentuale sbagliata nel documento.,Fatturazione
Nota di credito errata [SEP] Il numero di fattura non segue la sequenza progressiva.,Fatturazione
Fattura mancante [SEP] È richiesto un abbuono per arrotondamento su fattura.,Fatturazione
Nota di credito errata [SEP] Il file XML presenta errori di formattazione.,Fatturazione
Doppia fatturazione [SEP] L’intestazione fattura riporta un indirizzo obsoleto.,Fatturazione
Fattura mancante [SEP] Abbiamo ricevuto per errore una fattura già registrata in precedenza.,Fatturazione
"Nota di credito errata [SEP] Il file trasmesso contiene un codice SDI errato, quindi la fattura non è andata a buon fine.",Fatturazione
Nota di credito errata [SEP] Abbiamo ricevuto per errore una fattura già registrata in precedenza.,Fatturazione
Doppia fatturazione [SEP] È stata richiesta la generazione della fattura in una valuta diversa dall’euro.,Fatturazione
Doppia fatturazione [SEP] Un cliente ha ricevuto una fattura intestata a un'altra azienda.,Fatturazione
Doppia fatturazione [SEP] Una fattura elettronica è stata scartata dal SDI.,Fatturazione
Doppia fatturazione [SEP] Un documento è stato emesso senza alcun riferimento al numero di ordine d'acquisto.,Fatturazione
Doppia fatturazione [SEP] Il campo 'causale' è mancante nel tracciato XML.,Fatturazione
Doppia fatturazione [SEP] L’importo totale della fattura non comprende i costi di spedizione previsti.,Fatturazione
Doppia fatturazione [SEP] Il codice CIG o CUP indicato non è in linea con i dati dell’ordine pubblico.,Fatturazione
Doppia fatturazione [SEP] La fattura va riemessa adottando il regime dello split payment.,Fatturazione
Fattura mancante [SEP] Il numero IBAN indicato nella fattura non è più utilizzabile.,Fatturazione
Doppia fatturazione [SEP] Una nota di credito è stata associata all’ordine sbagliato.,Fatturazione
Doppia fatturazione [SEP] Il file XML presenta errori di formattazione.,Fatturazione
Fattura mancante [SEP] È stata emessa una nota di credito per un ordine diverso da quello corretto.,Fatturazione
Nota di credito errata [SEP] È richiesta l’emissione urgente di una fattura proforma per anticipo cliente.,Fatturazione
Doppia fatturazione [SEP] La nota di credito risulta non corretta.,Fatturazione
Fattura mancante [SEP] L’ente pubblico richiede una modifica al codice ufficio.,Fatturazione
Nota di credito errata [SEP] Il pagamento risulta registrato ma la fattura è ancora aperta.,Fatturazione
Doppia fatturazione [SEP] Un cliente ha ricevuto una fattura intestata a un soggetto sbagliato.,Fatturazione
Doppia fatturazione [SEP] Non è stata emessa la fattura relativa all’ordine 2345.,Fatturazione
Fattura mancante [SEP] Un documento è stato emesso senza alcun riferimento al numero di ordine d'acquisto.,Fatturazione
Doppia fatturazione [SEP] È stata richiesta la fatturazione in valuta estera.,Fatturazione
Nota di credito errata [SEP] La fattura riporta un IBAN non più valido.,Fatturazione
Nota di credito errata [SEP] Ci sono anomalie nella sequenza delle numerazioni delle fatture emesse.,Fatturazione
Doppia fatturazione [SEP] Ci sono anomalie nella sequenza delle numerazioni delle fatture emesse.,Fatturazione
Nota di credito errata [SEP] Serve l’emissione di fattura proforma per anticipo cliente.,Fatturazione
Nota di credito errata [SEP] L’intestazione fattura riporta un indirizzo obsoleto.,Fatturazione
Fattura mancante [SEP] Il file XML inviato contiene errori di struttura o formattazione.,Fatturazione
Fattura mancante [SEP] È richiesto un abbuono per arrotondamento su fattura.,Fatturazione
Doppia fatturazione [SEP] Una nota di credito è stata associata all’ordine sbagliato.,Fatturazione
Doppia fatturazione [SEP] Il codice destinatario è errato nel tracciato XML.,Fatturazione
Fattura mancante [SEP] È stata richiesta la fatturazione in valuta estera.,Fatturazione
Nota di credito errata [SEP] Il file XML presenta errori di formattazione.,Fatturazione
Doppia fatturazione [SEP] Il cliente ha chiesto una sola fattura riepilogativa per tutte le operazioni del mese.,Fatturazione
Doppia fatturazione [SEP] Il codice destinatario è errato nel tracciato XML.,Fatturazione
Doppia fatturazione [SEP] Il sistema SDI ha respinto una delle fatture elettroniche inviate.,Fatturazione
Doppia fatturazione [SEP] Un cliente ha ricevuto una fattura intestata a un soggetto sbagliato.,Fatturazione
Fattura mancante [SEP] Il codice CIG o CUP indicato non è in linea con i dati dell’ordine pubblico.,Fatturazione
Fattura mancante [SEP] La fattura riporta un IBAN non più valido.,Fatturazione
Fattura mancante [SEP] Un documento è stato emesso senza alcun riferimento al numero di ordine d'acquisto.,Fatturazione
Fattura mancante [SEP] Occorre riemettere una fattura con split payment.,Fatturazione
Nota di credito errata [SEP] La nota di credito risulta non corretta.,Fatturazione
"Nota di credito errata [SEP] Il pagamento risulta contabilizzato, ma la relativa fattura risulta ancora aperta.",Fatturazione
Fattura mancante [SEP] Serve l’emissione di fattura proforma per anticipo cliente.,Fatturazione
Nota di credito errata [SEP] Il sistema SDI ha respinto una delle fatture elettroniche inviate.,Fatturazione
Fattura mancante [SEP] Il numero IBAN indicato nella fattura non è più utilizzabile.,Fatturazione
Doppia fatturazione [SEP] Una fattura è stata emessa senza riferimento al PO.,Fatturazione
Nota di credito errata [SEP] L'importo totale non include le spese di spedizione.,Fatturazione
Nota di credito errata [SEP] Una stessa fattura è stata trasmessa due volte nella medesima giornata.,Fatturazione
Doppia fatturazione [SEP] È stato richiesto un abbuono a causa di un arrotondamento non corretto nella fattura.,Fatturazione
Fattura mancante [SEP] La scadenza di pagamento non rispetta gli accordi contrattuali.,Fatturazione
Fattura mancante [SEP] Il cliente chiede l’invio di una fattura cumulativa mensile.,Fatturazione
Doppia fatturazione [SEP] L'importo totale non include le spese di spedizione.,Fatturazione
Nota di credito errata [SEP] Una nota di credito è stata associata all’ordine sbagliato.,Fatturazione
Doppia fatturazione [SEP] Il pagamento risulta registrato ma la fattura è ancora aperta.,Fatturazione
Doppia fatturazione [SEP] La scadenza di pagamento non rispetta gli accordi contrattuali.,Fatturazione
Nota di credito errata [SEP] Il codice identificativo destinatario nel file XML risulta errato.,Fatturazione
Fattura mancante [SEP] Il pagamento risulta registrato ma la fattura è ancora aperta.,Fatturazione
Fattura mancante [SEP] Il cliente chiede l’invio di una fattura cumulativa mensile.,Fatturazione
Fattura mancante [SEP] L’ente pubblico ha richiesto una correzione del codice ufficio riportato nel file.,Fatturazione
Fattura mancante [SEP] L’ente pubblico richiede una modifica al codice ufficio.,Fatturazione
Fattura mancante [SEP] La nota di credito presenta dati errati e necessita revisione.,Fatturazione
Nota di credito errata [SEP] Il cliente chiede l’invio di una fattura cumulativa mensile.,Fatturazione
Nota di credito errata [SEP] Un cliente ha ricevuto una fattura intestata a un soggetto sbagliato.,Fatturazione
Nota di credito errata [SEP] Nel tracciato XML manca il campo relativo alla causale del pagamento.,Fatturazione
Doppia fatturazione [SEP] L’importo totale della fattura non comprende i costi di spedizione previsti.,Fatturazione
